,caseid,person_id,arrest_date,dispos_date,treat,re_arrest,prior_arrests,age
23672,85051,7038,2013-09-14,2013-11-04,0,0,0,13.0
23673,85053,9164,2013-08-16,2014-08-21,1,0,4,37.0
23674,98786,9164,2012-06-09,2013-10-05,1,1,3,36.0
23675,85056,1467,2012-06-01,2012-12-28,1,0,1,28.0
23676,85076,11925,2012-06-15,2012-08-12,0,0,1,22.0
23677,85089,10187,2013-05-01,2014-03-26,0,0,3,23.0
23678,95849,10187,2012-04-21,2012-12-11,1,0,2,22.0
23679,85102,14472,2013-03-22,2013-06-15,0,0,5,35.0
23680,85109,4783,2012-09-30,2012-11-10,0,0,5,29.0
23681,85111,11672,2012-06-16,2012-08-01,1,0,4,29.0
23682,85123,16717,2013-05-08,2013-11-01,1,0,2,35.0
23683,85132,2808,2013-01-13,2013-03-13,0,0,4,35.0
23684,85137,8188,2012-12-12,2013-02-12,0,0,4,35.0
23685,85145,14362,2013-03-14,2013-05-30,0,0,2,25.0
23686,85153,9575,2013-07-31,2014-02-18,0,0,3,35.0
23687,94076,9575,2012-09-20,2013-04-12,0,0,2,34.0
23688,85157,16409,2012-10-16,2012-11-09,0,0,1,14.0
23689,85177,10331,2012-09-22,2012-10-21,1,0,3,33.0
23690,85192,15939,2012-09-04,2013-01-06,1,0,1,21.0
23691,85207,1948,2012-09-24,2013-04-11,1,0,3,25.0
23692,85210,16304,2013-10-17,2014-08-16,1,0,3,24.0
23693,85215,9751,2013-09-02,2014-04-25,1,0,1,21.0
23694,95836,9751,2012-06-05,2012-10-25,1,0,0,20.0
23695,85217,13560,2013-08-11,2014-12-19,1,0,1,24.0
23696,85227,13947,2013-02-01,2013-06-19,1,0,3,46.0
23697,88302,13947,2013-10-13,2014-01-15,1,0,4,47.0
23698,85233,11557,2013-03-07,2013-07-20,1,0,3,30.0
23699,85247,15460,2012-07-09,2012-10-22,0,0,0,18.0
23700,85260,4311,2012-12-21,2013-06-25,1,0,1,32.0
23701,85272,18695,2012-02-26,2012-04-22,0,0,0,26.0
23702,85280,9937,2012-12-26,2013-03-08,1,0,2,24.0
23703,85305,13636,2012-07-26,2013-04-22,0,0,2,23.0
23704,85319,2826,2012-01-28,2012-12-26,0,0,5,24.0
23705,85331,66,2012-06-26,2013-07-01,1,0,3,24.0
23706,85333,10822,2012-06-02,2014-05-22,1,0,5,29.0
23707,85357,16970,2012-11-26,2012-12-15,0,0,4,45.0
23708,85361,17632,2012-09-28,2013-05-03,1,0,6,42.0
23709,85378,16757,2012-11-14,2014-01-09,0,0,3,20.0
23710,85379,7925,2013-10-15,2013-12-28,1,0,3,31.0
23711,85389,13312,2013-02-22,2013-05-20,1,0,3,35.0
23712,89846,13312,2013-09-18,2014-05-16,1,0,4,36.0
23713,85399,17188,2013-07-06,2014-02-18,0,0,7,39.0
23714,85405,1593,2013-05-04,2014-11-15,1,0,2,31.0
23715,85406,13327,2013-02-19,2015-06-22,0,0,3,34.0
23716,85420,8213,2012-08-02,2012-09-19,1,0,5,25.0
23717,85421,5421,2013-02-11,2013-04-02,1,0,1,19.0
23718,85445,9228,2012-07-05,2013-02-19,0,0,4,22.0
23719,85467,4104,2013-08-09,2013-09-27,1,0,2,28.0
23720,85469,3555,2013-08-08,2014-01-15,1,0,2,20.0
23721,85483,13975,2013-06-14,2013-08-27,0,0,2,25.0
23722,85484,15995,2013-08-05,2013-09-06,0,0,1,25.0
23723,85485,7666,2013-06-04,2013-08-08,1,0,2,23.0
23724,85499,5285,2012-01-30,2012-08-09,0,0,4,28.0
23725,85500,7565,2012-05-26,2013-05-13,1,0,4,26.0
23726,85512,1771,2013-02-11,2013-09-11,1,0,1,24.0
23727,85527,1210,2012-10-10,2013-11-05,1,0,4,30.0
23728,85535,10065,2012-01-06,2012-11-19,1,0,4,26.0
23729,85543,743,2013-09-26,2014-06-17,0,0,1,23.0
23730,85555,384,2013-01-02,2013-01-04,1,0,2,32.0
23731,91217,384,2012-01-29,2012-05-25,0,0,1,31.0
23732,85576,4951,2012-07-25,2012-07-31,0,0,2,26.0
23733,99600,4951,2013-05-29,2013-06-17,0,0,3,27.0
23734,85584,17186,2012-08-10,2013-04-28,0,0,4,39.0
23735,85589,3963,2012-07-13,2012-08-29,1,0,3,24.0
23736,85623,13670,2012-09-25,2013-09-05,0,1,1,22.0
23737,97789,13670,2013-01-29,2013-09-13,1,0,2,22.0
23738,85632,29,2013-02-24,2014-11-17,0,0,0,26.0
23739,85651,19475,2012-03-28,2012-05-20,0,0,3,33.0
23740,85660,4914,2012-03-16,2012-03-28,1,0,4,28.0
23741,85661,11756,2013-04-21,2013-07-16,0,0,5,45.0
23742,85674,495,2012-11-15,2012-12-23,0,0,0,20.0
23743,85705,119,2012-06-08,2014-06-11,0,0,2,28.0
23744,85712,17489,2013-06-07,2013-08-17,0,0,2,35.0
23745,85713,2226,2012-03-09,2013-09-26,0,0,3,41.0
23746,85716,7806,2012-06-19,2013-04-20,0,0,1,23.0
23747,96505,7806,2013-06-04,2014-01-15,0,0,2,24.0
23748,85718,7481,2012-02-19,2012-06-09,1,0,5,29.0
23749,85734,14535,2013-06-08,2014-02-22,1,0,2,23.0
23750,85739,1429,2013-01-18,2014-11-29,0,0,3,29.0
23751,85748,3990,2013-04-14,2013-05-10,0,0,3,26.0
23752,85750,4287,2012-01-31,2013-12-10,1,1,9,52.0
23753,85995,4287,2013-03-10,2013-07-21,1,0,10,53.0
23754,85759,11464,2012-11-23,2014-04-02,0,0,3,27.0
23755,85763,13128,2013-02-16,2013-02-24,1,0,2,23.0
23756,85778,3407,2012-04-28,2013-01-11,1,1,4,28.0
23757,94130,3407,2012-05-11,2012-06-06,0,0,5,28.0
23758,85787,8422,2013-08-30,2014-01-27,1,0,2,29.0
23759,85796,5682,2013-09-02,2013-10-23,1,0,3,35.0
23760,85798,1039,2013-02-24,2015-05-04,1,0,5,29.0
23761,85822,9820,2013-03-09,2013-06-05,0,0,3,35.0
23762,85824,5763,2012-02-17,2012-05-28,0,0,6,35.0
23763,85828,7048,2012-02-08,2012-05-04,0,0,0,10.0
23764,85844,15922,2012-05-29,2012-12-08,0,0,1,26.0
23765,85854,3259,2012-06-19,2012-10-11,1,0,1,15.0
23766,85857,18490,2012-03-18,2013-10-24,1,0,0,23.0
23767,85862,11024,2012-01-14,2012-04-29,1,0,2,41.0
23768,85872,16724,2012-01-22,2012-02-14,0,0,4,42.0
23769,85877,2913,2013-08-19,2013-11-02,1,1,4,30.0
23770,96915,2913,2013-10-07,2014-06-17,1,0,5,30.0
23771,85884,16626,2013-08-23,2013-12-19,0,0,1,19.0
23772,85885,6550,2012-09-18,2013-04-10,1,1,3,28.0
23773,89936,6550,2013-03-23,2014-07-20,1,0,4,28.0
23774,91159,6550,2012-02-04,2013-07-03,1,1,2,27.0
23775,85900,3419,2012-12-19,2013-05-13,1,0,3,31.0
23776,85927,9235,2013-03-25,2013-08-26,0,0,3,27.0
23777,85929,1482,2013-02-27,2013-05-30,0,0,3,29.0
23778,95012,1482,2013-09-14,2013-12-30,1,0,4,30.0
23779,85936,17320,2013-04-04,2014-01-31,1,0,4,34.0
23780,85943,2901,2013-05-17,2013-11-09,1,0,7,41.0
23781,85945,10878,2012-06-15,2012-07-09,0,0,3,26.0
23782,85947,10448,2012-08-21,2012-11-21,0,0,1,32.0
23783,85954,11109,2013-09-19,2013-11-23,0,0,0,20.0
23784,85997,11055,2012-03-24,2012-09-07,1,0,2,28.0
23785,86027,2383,2012-09-12,2013-03-14,0,0,2,33.0
23786,86044,2542,2013-10-07,2014-05-29,0,0,2,25.0
23787,86055,7344,2013-07-17,2014-03-16,1,0,5,32.0
23788,86059,1301,2012-04-08,2013-01-27,0,0,3,32.0
23789,86063,8338,2013-04-29,2013-06-27,1,0,6,36.0
23790,86080,17467,2013-03-30,2014-06-04,0,0,2,33.0
23791,86090,10699,2012-08-12,2012-08-30,0,0,4,33.0
23792,86097,3672,2012-04-24,2013-06-24,1,0,6,31.0
23793,86123,13176,2012-12-10,2012-12-29,1,0,2,27.0
23794,86125,11180,2013-03-07,2013-04-19,0,0,4,27.0
23795,86130,7092,2013-09-21,2014-07-03,1,0,5,44.0
23796,86144,11595,2012-12-02,2013-06-20,0,0,4,26.0
23797,90968,11595,2012-04-19,2012-09-17,1,0,3,25.0
23798,86146,12829,2012-11-21,2013-01-10,1,0,4,34.0
23799,86150,2734,2013-02-17,2013-04-14,0,0,2,33.0
23800,86153,17344,2012-10-03,2013-01-02,1,0,2,14.0
23801,88250,17344,2013-09-04,2014-02-20,1,0,3,15.0
23802,86157,13323,2012-07-10,2012-08-30,1,0,4,34.0
23803,90037,13323,2013-02-19,2013-10-10,1,0,5,35.0
23804,86158,17604,2012-03-31,2012-10-22,1,1,3,26.0
23805,99830,17604,2012-08-17,2013-01-28,1,0,4,26.0
23806,86159,9254,2013-02-14,2014-03-08,0,0,2,25.0
23807,86167,14881,2012-05-30,2012-11-04,1,0,5,49.0
23808,86188,10993,2013-08-01,2013-11-06,0,0,2,26.0
23809,86189,9965,2013-01-01,2014-02-14,0,0,4,37.0
23810,86192,6812,2012-03-10,2012-11-26,1,0,3,33.0
23811,86196,6692,2012-10-10,2013-09-22,0,0,2,21.0
23812,86197,14395,2012-07-20,2012-08-12,1,0,3,35.0
23813,86201,18861,2012-09-26,2012-11-18,1,0,4,15.0
23814,96655,18861,2012-03-01,2012-09-24,0,0,3,14.0
23815,86206,9300,2012-12-24,2014-04-02,0,0,2,22.0
23816,86211,14198,2012-05-15,2012-10-10,1,0,4,29.0
23817,86214,9148,2012-06-06,2012-08-12,1,0,2,26.0
23818,86217,17953,2012-01-14,2013-06-07,1,0,1,30.0
23819,86235,19041,2013-10-19,2014-06-15,1,0,3,34.0
23820,86243,9123,2013-09-17,2014-02-24,0,0,1,23.0
23821,86244,5653,2013-04-20,2013-04-27,1,0,4,25.0
23822,86260,5545,2013-06-29,2013-09-29,0,0,5,32.0
23823,86279,16190,2013-10-05,2013-10-30,0,0,2,31.0
23824,86291,17009,2012-11-22,2013-06-04,1,0,4,32.0
23825,86292,3563,2013-03-12,2013-05-01,0,0,1,18.0
23826,86301,820,2012-02-23,2012-07-23,1,0,2,27.0
23827,86323,10113,2013-01-27,2014-08-17,1,1,5,33.0
23828,90394,10113,2013-05-14,2013-12-24,1,0,6,33.0
23829,86329,5893,2012-06-25,2013-07-25,0,0,2,33.0
23830,86331,12327,2013-05-29,2014-09-25,0,0,2,32.0
23831,86345,17518,2012-12-24,2013-10-07,1,0,5,39.0
23832,86347,6963,2012-05-14,2013-04-24,1,1,4,36.0
23833,91770,6963,2013-03-16,2013-12-16,0,0,5,37.0
23834,86351,3787,2012-07-30,2014-06-26,0,0,0,26.0
23835,86364,5562,2012-10-06,2013-06-07,1,0,6,42.0
23836,86374,19238,2013-10-12,2014-05-25,1,0,3,32.0
23837,86394,16342,2013-04-01,2013-04-18,1,0,1,27.0
23838,86470,18900,2012-09-16,2012-10-24,1,0,1,22.0
23839,86472,5788,2013-06-09,2014-07-10,1,0,2,20.0
23840,86475,4821,2013-10-11,2014-11-23,0,0,2,19.0
23841,86490,7729,2012-06-08,2012-10-12,1,0,4,28.0
23842,89207,7729,2013-03-15,2014-03-05,1,0,5,29.0
23843,86517,3569,2012-07-09,2013-07-10,0,0,1,24.0
23844,86523,5874,2012-09-23,2013-02-19,0,0,3,33.0
23845,86532,12493,2013-03-11,2013-08-09,1,0,4,28.0
23846,99565,12493,2013-02-28,2015-10-22,1,1,3,28.0
23847,86548,9755,2012-05-17,2012-05-26,0,0,0,20.0
23848,86564,6244,2012-02-07,2012-03-21,0,0,0,19.0
23849,86567,426,2012-05-16,2012-12-14,0,0,2,25.0
23850,86570,5528,2012-05-14,2012-08-31,0,0,1,18.0
23851,86591,10514,2013-10-10,2014-09-26,1,0,1,19.0
23852,86595,14582,2012-12-18,2012-12-28,1,0,2,29.0
23853,89506,14582,2013-01-09,2014-07-15,1,1,3,29.0
23854,99198,14582,2013-06-06,2014-01-09,1,0,4,29.0
23855,86607,12454,2013-04-23,2013-11-05,0,0,1,19.0
23856,86616,14248,2012-05-22,2015-01-22,1,0,5,27.0
23857,94449,14248,2012-03-12,2012-06-02,1,1,4,27.0
23858,86634,10215,2012-07-24,2013-01-25,0,0,4,44.0
23859,86657,1029,2012-02-28,2012-05-11,0,0,1,24.0
23860,86659,10146,2013-09-08,2014-02-09,0,0,2,29.0
23861,91723,10146,2012-04-19,2012-08-08,0,0,1,28.0
23862,86667,17952,2012-06-12,2014-05-08,0,0,1,23.0
23863,86670,11640,2013-07-28,2013-08-27,1,0,2,22.0
23864,86677,1606,2012-03-04,2013-01-02,1,0,3,25.0
23865,86696,9717,2013-05-04,2014-05-03,0,0,4,34.0
23866,86703,5719,2012-08-29,2013-04-05,0,0,3,32.0
23867,86708,13970,2013-04-26,2013-06-27,0,0,5,29.0
23868,86713,12348,2012-11-08,2014-02-02,0,0,3,35.0
23869,86716,15556,2013-07-11,2014-06-21,0,0,3,28.0
23870,86717,17208,2012-01-19,2012-06-19,1,0,6,47.0
23871,92554,17208,2013-07-07,2014-04-10,0,0,7,48.0
23872,86736,18226,2012-09-01,2012-11-26,0,0,2,31.0
23873,86755,5242,2012-07-22,2013-04-22,0,0,2,30.0
23874,86783,16270,2012-07-30,2012-08-13,1,0,5,47.0
23875,86790,1401,2013-06-21,2013-11-01,1,0,3,28.0
23876,86797,2922,2013-08-22,2013-11-22,0,0,0,20.0
23877,86817,13690,2013-07-22,2014-07-06,1,0,3,35.0
23878,86818,19781,2013-09-24,2013-12-20,0,0,2,18.0
23879,86829,16937,2012-12-05,2015-07-07,1,0,3,31.0
23880,86831,17480,2012-10-13,2012-10-28,1,0,1,26.0
23881,86832,6651,2012-08-26,2012-09-11,1,0,2,17.0
23882,86860,18362,2013-02-14,2013-03-25,1,0,3,32.0
23883,86868,7275,2012-05-25,2013-03-03,1,0,2,25.0
23884,86872,17115,2013-01-06,2013-05-22,0,0,2,24.0
23885,96170,17115,2012-01-17,2012-01-24,1,0,1,23.0
23886,86874,2323,2013-08-01,2013-08-15,0,0,2,28.0
23887,86877,2287,2012-04-26,2012-05-07,0,0,5,32.0
23888,86883,11922,2012-05-10,2013-01-04,0,1,6,40.0
23889,96603,11922,2012-08-29,2012-12-02,1,0,7,40.0
23890,86887,5633,2012-01-26,2013-12-31,1,0,6,43.0
23891,86889,4756,2013-06-29,2013-08-31,1,0,2,24.0
23892,86891,14080,2012-12-30,2014-05-01,0,0,1,30.0
23893,86894,14709,2012-03-16,2012-06-08,1,0,7,51.0
23894,86917,5835,2013-03-04,2013-10-12,0,0,2,20.0
23895,86923,9342,2013-09-30,2013-12-09,1,0,8,38.0
23896,86938,8336,2012-11-17,2013-01-17,1,0,5,34.0
23897,87297,8336,2013-10-03,2013-10-27,1,0,7,35.0
23898,97713,8336,2013-06-19,2013-09-14,1,0,6,35.0
23899,86942,13549,2012-04-22,2014-01-18,0,1,3,27.0
23900,99998,13549,2012-09-25,2013-05-30,1,0,4,27.0
23901,86947,7788,2012-06-26,2012-12-07,0,0,0,20.0
23902,86955,13224,2013-09-20,2013-12-04,1,0,2,34.0
23903,86961,17927,2013-04-22,2015-01-17,0,0,1,18.0
23904,86974,18330,2013-02-15,2013-12-01,1,0,1,24.0
23905,86976,3547,2012-08-03,2012-09-29,1,0,3,32.0
23906,86991,4722,2012-01-27,2012-05-09,1,0,0,18.0
23907,87035,5070,2013-04-01,2014-06-19,1,0,3,23.0
23908,87054,2262,2012-09-25,2013-03-22,0,0,2,21.0
23909,87056,19750,2012-04-19,2013-02-27,0,0,4,30.0
23910,87057,5380,2013-10-08,2013-11-25,1,0,2,21.0
23911,87064,4772,2012-03-03,2012-05-21,0,0,5,38.0
23912,87092,13016,2013-07-20,2014-05-18,1,0,6,32.0
23913,87625,13016,2013-04-02,2013-06-13,1,0,5,31.0
23914,99491,13016,2012-10-07,2013-08-14,1,1,4,31.0
23915,87107,4885,2013-08-06,2013-12-10,0,0,3,33.0
23916,87112,15512,2013-07-16,2013-08-27,0,0,1,22.0
23917,87114,1298,2013-10-02,2016-02-23,0,0,1,24.0
23918,87121,8034,2013-03-16,2013-05-13,1,0,9,42.0
23919,89835,8034,2012-06-22,2013-01-27,1,0,8,41.0
23920,87146,13306,2012-04-23,2012-05-26,0,0,1,22.0
23921,87156,7486,2012-01-07,2012-06-08,0,0,7,37.0
23922,87157,9037,2013-06-26,2013-10-08,0,0,1,30.0
23923,87162,11160,2013-05-15,2013-06-06,0,0,2,38.0
23924,87189,9236,2012-11-09,2012-12-02,1,0,4,39.0
23925,87195,17740,2013-02-01,2013-02-05,0,0,2,20.0
23926,87206,16823,2012-06-24,2013-08-13,0,0,2,23.0
23927,87209,19576,2013-07-08,2014-04-13,1,0,3,38.0
23928,87223,14057,2012-05-26,2013-02-21,0,0,2,25.0
23929,87226,11431,2012-08-13,2013-09-08,0,0,4,26.0
23930,87227,11799,2012-05-26,2012-11-24,0,0,3,29.0
23931,87281,14076,2012-05-06,2012-05-28,0,0,1,18.0
23932,87282,2199,2012-12-05,2013-01-12,1,0,2,23.0
23933,87285,5968,2013-03-19,2014-01-14,0,0,2,26.0
23934,87307,9168,2013-08-28,2013-10-08,0,0,1,22.0
23935,87314,7584,2013-08-08,2014-01-30,1,0,2,22.0
23936,88954,7584,2012-07-15,2013-02-12,0,0,1,21.0
23937,87332,19980,2012-02-09,2012-04-09,1,0,4,35.0
23938,87334,9923,2012-07-17,2013-03-09,0,0,2,21.0
23939,87340,1113,2013-07-13,2014-05-15,1,0,3,30.0
23940,87346,15722,2012-05-02,2013-05-27,0,0,3,20.0
23941,87349,7552,2012-01-16,2012-06-20,1,0,3,26.0
23942,87351,7067,2013-08-27,2014-06-25,1,0,6,33.0
23943,89722,7067,2012-12-12,2014-02-11,0,1,4,32.0
23944,91409,7067,2013-04-01,2013-04-16,1,0,5,32.0
23945,87375,4043,2013-03-14,2013-04-25,0,0,2,23.0
23946,87376,8277,2012-06-26,2012-07-01,0,0,2,25.0
23947,87394,3037,2013-02-03,2013-08-02,1,0,4,28.0
23948,87395,4716,2012-08-03,2012-09-12,0,0,2,21.0
23949,87423,12415,2013-05-04,2013-08-03,1,0,3,35.0
23950,87434,4096,2013-10-06,2014-01-05,1,0,2,25.0
23951,87446,17748,2012-08-05,2013-07-10,0,0,4,19.0
23952,87465,13597,2012-11-21,2014-01-07,0,0,2,21.0
23953,87499,4757,2012-07-14,2012-08-07,0,0,1,19.0
23954,93987,4757,2013-06-24,2014-06-10,0,0,2,20.0
23955,87507,15230,2012-04-30,2012-06-02,0,0,1,24.0
23956,99056,15230,2013-03-21,2013-06-15,1,0,2,25.0
23957,87518,626,2013-01-30,2013-09-03,1,0,6,41.0
23958,93865,626,2013-09-20,2015-01-15,1,0,7,42.0
23959,95225,626,2012-02-14,2012-10-29,1,0,5,40.0
23960,87526,16312,2013-08-09,2014-09-05,1,0,4,34.0
23961,87533,18112,2012-07-26,2012-08-12,0,0,1,31.0
23962,87568,16348,2012-10-11,2013-01-31,0,0,2,31.0
23963,87583,6305,2013-05-11,2013-09-02,0,0,5,31.0
23964,87612,11290,2012-05-26,2012-12-07,0,0,0,30.0
23965,87620,4049,2012-06-27,2013-02-14,0,1,0,31.0
23966,93386,4049,2012-11-18,2013-01-07,0,0,1,31.0
23967,87626,4739,2013-05-08,2013-05-19,0,0,1,26.0
23968,87632,10643,2012-01-25,2012-05-28,0,0,3,27.0
23969,87653,6856,2013-10-18,2014-09-03,0,0,2,22.0
23970,87686,1651,2012-01-27,2012-04-26,1,0,3,36.0
23971,96864,1651,2012-12-14,2013-02-15,1,0,4,37.0
23972,87690,17556,2012-03-17,2012-05-20,1,0,2,25.0
23973,87697,1857,2012-12-15,2013-01-24,0,0,1,30.0
23974,87701,5056,2012-07-19,2012-08-13,0,0,2,31.0
23975,87703,14953,2013-07-13,2013-11-22,1,0,6,39.0
23976,87704,4288,2013-01-27,2013-03-29,0,0,4,25.0
23977,87709,7819,2013-08-26,2014-02-24,1,0,4,35.0
23978,87725,4918,2012-01-12,2013-10-20,0,0,2,18.0
23979,87740,19685,2013-03-04,2013-08-05,1,0,2,30.0
23980,87769,12804,2013-04-11,2013-10-22,1,0,5,36.0
23981,87781,12162,2012-05-04,2012-05-10,0,0,4,38.0
23982,87789,590,2013-01-10,2013-10-04,1,0,1,23.0
23983,87819,2858,2012-04-20,2012-06-04,1,0,1,22.0
23984,87829,6941,2012-05-25,2013-04-17,0,0,1,19.0
23985,87855,10275,2013-10-13,2014-04-06,0,0,2,25.0
23986,87863,11666,2013-06-30,2013-07-06,1,0,3,16.0
23987,99400,11666,2013-08-21,2014-10-11,1,0,4,16.0
23988,87871,6976,2013-06-19,2013-07-19,0,0,4,29.0
23989,87904,13739,2013-02-22,2013-11-22,0,0,0,14.0
23990,87909,2524,2013-07-05,2013-09-01,0,0,6,34.0
23991,87918,13276,2013-02-16,2013-07-10,1,0,1,25.0
23992,95352,13276,2013-08-27,2014-12-03,0,0,3,26.0
23993,95954,13276,2013-07-14,2013-08-12,0,0,2,25.0
23994,87919,13017,2012-05-02,2012-07-07,1,0,6,42.0
23995,92478,13017,2012-01-17,2012-02-11,0,0,5,42.0
23996,87926,1197,2013-10-23,2014-06-27,0,0,3,24.0
23997,92444,1197,2013-02-22,2013-09-21,0,0,2,23.0
23998,87932,3125,2012-05-11,2013-04-29,1,0,5,25.0
23999,98287,3125,2013-06-07,2013-06-29,1,0,6,26.0
24000,87935,6459,2012-10-03,2013-11-20,0,1,4,41.0
24001,95846,6459,2013-09-08,2014-02-22,0,0,5,42.0
24002,87940,13049,2012-01-17,2012-05-09,1,0,1,32.0
24003,87944,17424,2012-09-13,2013-02-03,1,0,0,19.0
24004,87961,7112,2012-04-12,2013-07-26,1,0,1,21.0
24005,87980,13758,2013-09-09,2013-11-18,1,0,3,30.0
24006,87983,17322,2012-05-05,2012-09-19,1,0,4,27.0
24007,87989,16915,2013-07-24,2013-12-13,0,0,4,32.0
24008,87990,1938,2013-03-01,2013-06-11,1,0,4,29.0
24009,88010,7416,2012-07-30,2013-03-28,0,0,5,36.0
24010,88054,4598,2012-09-11,2013-07-30,0,0,3,34.0
24011,88056,4277,2013-01-22,2014-12-04,0,0,1,17.0
24012,88065,4062,2012-08-08,2012-12-17,0,0,6,35.0
24013,88085,14013,2013-08-25,2014-01-29,0,0,3,40.0
24014,88104,19048,2013-09-16,2014-08-04,1,0,2,35.0
24015,88146,2239,2013-02-06,2013-05-20,0,0,2,29.0
24016,88172,13247,2012-05-28,2012-06-04,1,0,2,33.0
24017,88180,13492,2012-05-09,2012-06-15,0,0,2,17.0
24018,88182,695,2013-10-09,2013-11-29,0,0,1,34.0
24019,88186,7419,2012-01-26,2012-02-04,0,0,2,23.0
24020,88202,14380,2013-04-18,2013-05-09,1,0,1,20.0
24021,88209,16382,2013-06-15,2013-09-15,0,0,2,22.0
24022,88215,12089,2013-03-21,2013-05-05,0,0,4,41.0
24023,88220,3528,2013-08-13,2014-08-31,1,0,5,40.0
24024,98566,3528,2013-01-01,2013-01-09,0,0,4,39.0
24025,88230,15975,2012-12-11,2013-07-05,1,0,7,40.0
24026,88255,11368,2013-07-16,2013-10-12,1,0,2,34.0
24027,88263,411,2013-01-27,2014-03-12,1,1,3,32.0
24028,92792,411,2013-05-16,2013-06-03,1,0,4,32.0
24029,88266,17935,2013-02-21,2013-11-23,0,0,2,26.0
24030,88278,4151,2013-05-04,2013-05-30,1,0,5,38.0
24031,89104,4151,2012-01-08,2012-10-24,0,1,3,37.0
24032,90613,4151,2012-02-01,2013-04-04,0,0,4,37.0
24033,88281,1449,2012-03-15,2012-03-27,1,0,7,44.0
24034,96039,1449,2012-07-25,2012-12-13,1,0,8,44.0
24035,88291,17783,2013-03-24,2014-05-31,1,0,2,21.0
24036,88296,19130,2013-10-21,2014-08-08,1,0,2,29.0
24037,88301,12830,2012-10-25,2012-11-09,0,0,3,31.0
24038,88334,7188,2013-08-25,2013-09-22,1,0,4,43.0
24039,88363,15785,2012-09-09,2012-10-29,1,0,5,34.0
24040,92858,15785,2013-05-23,2013-07-06,1,0,6,35.0
24041,88374,6051,2012-03-02,2012-03-29,0,0,2,32.0
24042,88378,19067,2013-08-29,2013-12-07,0,0,3,33.0
24043,88387,11254,2013-09-19,2013-12-21,0,0,3,30.0
24044,88390,7277,2013-07-14,2013-12-19,1,0,3,30.0
24045,88407,4896,2012-03-04,2012-07-16,0,0,1,24.0
24046,88408,5827,2013-01-10,2013-03-04,1,0,3,21.0
24047,88416,8841,2013-07-19,2013-08-26,1,0,4,37.0
24048,90910,8841,2012-05-17,2012-06-29,1,0,3,36.0
24049,88426,4941,2012-03-14,2012-08-19,0,0,3,27.0
24050,88428,18825,2013-03-18,2014-03-27,0,0,4,37.0
24051,88432,12511,2012-10-25,2012-11-04,0,0,2,25.0
24052,88441,9899,2012-09-13,2013-07-04,0,0,5,35.0
24053,88444,10463,2012-09-26,2013-07-03,1,0,4,34.0
24054,88499,8749,2013-05-08,2014-03-07,1,0,0,20.0
24055,88501,18812,2012-08-10,2012-09-15,1,0,5,30.0
24056,88516,6486,2012-08-13,2012-11-27,0,0,1,25.0
24057,88521,15552,2013-07-17,2013-10-22,0,0,1,24.0
24058,88527,16810,2012-05-19,2013-04-19,1,0,2,29.0
24059,88535,4437,2013-04-16,2013-09-06,0,0,5,38.0
24060,88547,16402,2013-01-23,2014-02-06,1,0,2,25.0
24061,88556,6088,2012-06-28,2013-01-17,0,0,0,26.0
24062,88562,17032,2013-08-20,2014-03-30,0,0,5,46.0
24063,88566,3331,2013-09-18,2013-10-08,1,0,4,31.0
24064,88573,17765,2012-05-10,2013-11-14,1,0,3,26.0
24065,88595,9424,2012-02-06,2012-11-30,1,0,4,31.0
24066,88607,1084,2012-07-16,2013-10-04,0,0,4,33.0
24067,88616,15005,2013-09-13,2013-11-14,0,0,4,30.0
24068,88619,4422,2013-03-31,2013-05-09,1,0,5,24.0
24069,91078,4422,2012-07-29,2013-03-21,0,0,4,23.0
24070,88625,2259,2013-02-16,2013-06-27,0,0,1,11.0
24071,88629,2706,2012-11-07,2012-12-27,1,0,3,26.0
24072,97357,2706,2012-08-20,2012-10-30,0,0,2,26.0
24073,88657,3156,2012-03-31,2012-10-12,1,0,1,24.0
24074,88660,17577,2012-03-20,2013-09-20,1,0,3,28.0
24075,88663,10383,2012-07-07,2012-10-23,0,0,2,26.0
24076,89974,10383,2013-04-08,2013-05-16,1,0,3,27.0
24077,88671,9485,2012-01-09,2012-02-09,0,0,2,29.0
24078,93368,9485,2012-09-28,2013-05-05,1,0,3,30.0
24079,94633,9485,2013-08-28,2013-11-13,1,0,4,31.0
24080,88679,4317,2012-07-01,2012-11-15,0,0,0,24.0
24081,88680,12067,2012-06-05,2012-11-21,0,0,1,27.0
24082,88696,9500,2012-06-10,2012-10-23,0,1,8,44.0
24083,89794,9500,2012-06-12,2013-09-30,1,0,9,44.0
24084,88706,11979,2013-01-30,2014-03-29,1,0,4,33.0
24085,88707,15088,2013-09-22,2014-01-12,1,0,13,55.0
24086,88735,6754,2012-05-22,2014-06-25,0,0,5,25.0
24087,88757,6437,2012-06-11,2015-01-01,0,0,0,16.0
24088,88767,4506,2012-01-16,2012-07-22,0,0,2,23.0
24089,88772,3406,2012-04-06,2012-12-14,0,0,6,45.0
24090,88785,8386,2012-10-11,2012-11-04,1,0,4,30.0
24091,88786,9221,2012-09-05,2013-02-25,0,0,2,29.0
24092,88787,11757,2012-01-02,2012-03-03,1,0,6,34.0
24093,88790,8039,2013-02-06,2013-09-26,0,0,1,25.0
24094,88822,9584,2012-06-25,2012-08-11,0,0,4,27.0
